NewID,request_no,bill_amount,claim Status,No. of Tour Days,Mode of Transport,Distance in KMs,Tier,date_of_joining,date_of_birth,CostCentre_Code,Travel_Purpose_Description,IC
11285.0,17E02FCLL004641,400.0,Approved by SSC,3.0,Public Taxi,22.0,TIER I,Jun 15 2007 12:00AM,Nov 12 1964 12:00AM,FA431D7E97,Business Trip,FCLL
14260.0,17E02EAIC021114,100.0,Approved by SSC,1.0,Auto,20.0,JS & S,Dec 29 2014 12:00AM,Jun 18 1986 12:00AM,150340006,Business Trip,EAIC
5726.0,18E02MIPI012873,250.0,Approved by SSC,2.0,Public Taxi,220.0,TIER 1,Sep  8 2008 12:00AM,Mar 13 1979 12:00AM,BH9080,Business Trip,MIPI
34165.0,17E02KBL000778,200.0,Approved by SSC,33.0,Auto,14.0,S&E,Apr 23 2012 12:00AM,Dec  3 1979 12:00AM,LE120697,Deputation,KBL0
3868.0,17E02HEIC011800,172.0,Approved by SSC,1.5,Radio Taxi,16.0,TIER 2,Jul  7 2006 12:00AM,Sep 24 1984 12:00AM,9093,Business Trip,HEIC
32695.0,17E02LTMB000678,350.0,Approved by SSC,26.5,Others,300.0,JS & S,Jun 25 2007 12:00AM,Apr  1 1987 12:00AM,349,Business Trip,LTMB
28258.0,17E02CONS065309,21.0,Force Closed by SSC,26.5,Others,5.0,TIER 2,Jul 11 2011 12:00AM,Jun 25 1969 12:00AM,LE110123,Business Trip,CONS
20899.0,17E02EAIC027460,465.0,Approved by SSC,20.0,Others,26.0,TIER 3,Sep  2 1993 12:00AM,Aug 14 1971 12:00AM,150902306,Business Trip,EAIC
2381.0,17E02BOIL003134,335.0,Approved by SSC,4.5,Radio Taxi,15.0,TIER II,Sep  2 2011 12:00AM,May  7 1974 12:00AM,86310,Business Trip,BOIL
28470.0,17E02EWAC005415,250.0,Approved by SSC,4.0,Public Taxi,40.0,TIER 1,May 19 2008 12:00AM,Jun 19 1984 12:00AM,NG7033,Business Trip,EWAC
24215.0,17E02LTHE006456,308.0,Approved by SSC,6.5,Radio Taxi,27.0,TIER II,Jul  1 2003 12:00AM,Oct  1 1979 12:00AM,51200,Business Trip,LTHE
17342.0,17E02HO004517,120.0,Approved by SSC,.5,Auto,14.0,S&E,Feb 12 1996 12:00AM,Jul  7 1972 12:00AM,HO182,Business Trip,HO00
34891.0,17E02EAIC026827,100.0,Approved by SSC,3.0,Auto,5.0,TIER 2,Jul 31 1996 12:00AM,Aug 15 1973 12:00AM,300202305,Business Trip,EAIC
596.0,17E02EAIC027132,290.0,Approved by SSC,1.0,Auto,30.0,S&E,Jan 19 2015 12:00AM,Jun 10 1984 12:00AM,150311012,Business Trip,EAIC
1272.0,17E02EAIC020687,200.0,Approved by SSC,6.5,Auto,15.0,TIER 2,Nov  8 1983 12:00AM,Dec 11 1962 12:00AM,100902306,Transfer,EAIC
33204.0,17E02CONS068733,40.0,Approved by SSC,7.0,Auto,2.0,TIER 1,Jul 24 2006 12:00AM,Dec  2 1981 12:00AM,LE130344,Business Trip,CONS
20657.0,17E02EAIC025136,180.0,Approved by SSC,4.0,Auto,25.0,JS & S,Apr  1 2003 12:00AM,Jul  1 1975 12:00AM,150325001,Business Trip,EAIC
6422.0,17E02CONS057089,200.0,Force Closed by SSC,6.5,Auto,14.0,S&E,Apr 18 2014 12:00AM,May  6 1986 12:00AM,LE140248,Training Program / HR,CONS
28503.0,17E02EAIC023723,452.0,Approved by SSC,2.0,Radio Taxi,30.0,TIER 1,Aug  4 2014 12:00AM,Aug 19 1975 12:00AM,100502312,Training Program / HR,EAIC
843.0,17E02LTHP000472,340.0,Approved by SSC,6.5,Auto,28.0,TIER I,Nov 22 2011 12:00AM,Apr  1 1985 12:00AM,25501,Business Trip,LTHP
13416.0,17E02EAIC025472,150.0,Approved by SSC,5.0,Auto,8.0,TIER 1,Jun 10 2002 12:00AM,Nov 20 1975 12:00AM,450457001,Business Trip,EAIC
30760.0,17E02CONS069267,20.0,Approved by SSC,24.5,Auto,5.0,JS & S,Jul 17 2013 12:00AM,Apr  4 1995 12:00AM,LE100389,Deputation,CONS
31127.0,17E02POWE005105,150.0,Approved by SSC,15.5,Auto,10.0,S&E,Jul  5 2016 12:00AM,Sep 26 1994 12:00AM,PS003,Business Trip,POWE
1822.0,17E02FCLL004352,50.0,Approved by SSC,4.0,Auto,3.0,S&E,Jan  7 2017 12:00AM,Apr  7 1990 12:00AM,FA297A2F9I,Training Program / HR,FCLL
23101.0,17E02CONS057063,57.0,Approved by SSC,3.5,Radio Taxi,3.0,TIER 1,Aug 14 2012 12:00AM,Oct 17 1981 12:00AM,LE130836,Business Trip,CONS
30274.0,17E02FINA020744,190.0,Approved by SSC,2.0,Others,95.0,S&E,Aug 21 2015 12:00AM,Jun  4 1986 12:00AM,BM020D4E8S,Business Trip,FINA
18435.0,18E02MIPI012378,650.0,Approved by SSC,30.0,Others,80.0,TIER 1,Apr 25 2007 12:00AM,Jun 29 1979 12:00AM,PU7010,Business Trip,MIPI
30759.0,17E02CONS071407,90.0,Approved by SSC,10.5,Auto,8.0,CONTRACT,Jul 15 2016 12:00AM,Jun  4 1969 12:00AM,LE160744,Business Trip,CONS
14675.0,17E02HEIC013316,450.0,Approved by SSC,3.5,Others,130.0,TIER 1,Jul 24 2010 12:00AM,Jan 27 1989 12:00AM,3913,Training Program / HR,HEIC
15441.0,17E02POWE006274,125.0,Approved by SSC,4.5,Auto,10.0,TIER 2,Jan  1 1996 12:00AM,Feb 27 1974 12:00AM,PL019,Business Trip,POWE
14553.0,17E02EAIC027057,50.0,Approved by SSC,3.0,Auto,4.0,S&E,Jul 22 2015 12:00AM,May  6 1989 12:00AM,150202610,Business Trip,EAIC
18263.0,17E02LTVL002434,50.0,Approved by SSC,2.0,Auto,5.0,S&E,Feb 15 2016 12:00AM,Mar 27 1989 12:00AM,199211,Business Trip,LTVL
831.0,17E02MIPI013884,60.0,Approved by SSC,1.5,Auto,6.0,JS & S,Jul 19 2010 12:00AM,Sep  1 1992 12:00AM,CG9080,Business Trip,MIPI
1123.0,17E02HEIC010666,266.0,Approved by SSC,1.0,Radio Taxi,12.0,TIER 1,Jul 24 2010 12:00AM,Nov  9 1988 12:00AM,3925,Business Trip,HEIC
2243.0,17E02MIPI014397,555.0,Approved by SSC,3.0,Radio Taxi,24.0,TIER 2,May 11 1987 12:00AM,Feb 17 1963 12:00AM,PR9004,Business Trip,MIPI
4794.0,17E02BOIL003244,1000.0,Approved by SSC,3.5,Others,45.0,TIER IV,Dec 21 2009 12:00AM,Jun 29 1961 12:00AM,88760,Business Trip,BOIL
13135.0,17E02CONS064159,40.0,Approved by SSC,2.0,Auto,6.0,S&E,Jun 30 2015 12:00AM,May 28 1992 12:00AM,LE150215,Training Program / HR,CONS
13802.0,17E02EAIC023500,200.0,Approved by SSC,2.0,Auto,20.0,TIER 2,Jul 10 1997 12:00AM,Jun  9 1976 12:00AM,150316001,Business Trip,EAIC
18204.0,17E02CONS068865,250.0,Approved by SSC,2.0,Others,97.0,S&E,Sep 13 2012 12:00AM,Jun 25 1987 12:00AM,LE131293,Business Trip,CONS
32782.0,17E02LTVL002795,150.0,Approved by SSC,6.5,Auto,8.0,S&E,Sep 23 2013 12:00AM,May 20 1994 12:00AM,305100,Business Trip,LTVL
20698.0,17E02CONS071299,500.0,Approved by SSC,13.0,Public Taxi,150.0,S&E,Apr  2 2012 12:00AM,Apr 30 1989 12:00AM,LE170189,Deputation,CONS
26802.0,17E02CONS057379,183.0,Approved by SSC,17.5,Radio Taxi,7.0,S&E,Nov 25 2016 12:00AM,Oct 12 1986 12:00AM,LE160042,Business Trip,CONS
36114.0,17E02HEIC010560,300.0,Approved by SSC,1.5,Auto,35.0,TIER 1,Sep  3 2010 12:00AM,Aug 12 1988 12:00AM,3602,Business Trip,HEIC
11195.0,17E02LTTS017228,160.0,Approved by SSC,31.0,Auto,4.0,S&E,Aug 27 2015 12:00AM,Jul 31 1993 12:00AM,200EDP,Deputation,LTTS
20579.0,17E02LTUF000195,285.0,Approved by SSC,2.0,Others,10.0,TIER III,Sep 19 2008 12:00AM,Jan 27 1981 12:00AM,DA236E5K32,Business Trip,LTUF
13607.0,17E02EAIC023641,110.0,Approved by SSC,18.5,Auto,7.0,TIER 1,Dec  8 2014 12:00AM,Sep 23 1976 12:00AM,200340001,Business Trip,EAIC
19030.0,17E02MIPI016370,50.0,Approved by SSC,7.0,Auto,5.0,JS & S,Aug  2 2007 12:00AM,Jan 22 1986 12:00AM,LU9080,Business Trip,MIPI
9253.0,17E02CONS067694,450.0,Approved by SSC,5.0,Auto,20.0,TECHNICIAN,Nov  2 2015 12:00AM,Nov  5 1992 12:00AM,LE140586,Training Program / HR,CONS
12554.0,17E02MIPI016842,150.0,Approved by SSC,3.5,Public Taxi,32.0,JS & S,Sep 26 2016 12:00AM,Nov  9 1981 12:00AM,BH9080,Business Trip,MIPI
1388.0,17E02EAIC022003,150.0,Approved by SSC,1.0,Public Taxi,15.0,TIER 1,Oct 18 2005 12:00AM,Jan 16 1978 12:00AM,150375101,Business Trip,EAIC
16885.0,17E02CONS058323,150.0,Approved by SSC,25.5,Auto,8.0,S&E,Dec 21 2016 12:00AM,Nov 20 1987 12:00AM,LE15D056,Training Program / HR,CONS
22479.0,17E02FINA020483,300.0,Approved by SSC,1.5,Public Taxi,15.0,TIER I,Nov  3 2014 12:00AM,Feb  5 1985 12:00AM,BM889D4E8S,Business Trip,FINA
398.0,17E02EAIC025556,100.0,Approved by SSC,2.0,Others,60.0,TIER 1,Dec 26 2011 12:00AM,Aug 29 1984 12:00AM,150336012,Business Trip,EAIC
29657.0,17E02EAIC026996,200.0,Approved by SSC,2.0,Auto,20.0,TIER 1,Jan  1 2007 12:00AM,Aug  8 1974 12:00AM,250102601,Business Trip,EAIC
1057.0,17E02HEIC011401,475.0,Approved by SSC,1.0,Public Taxi,16.0,TIER 3,Dec 31 2012 12:00AM,Sep 11 1968 12:00AM,3537,Business Trip,HEIC
1488.0,17E02LTMF000862,65.0,Approved by SSC,2.0,Auto,6.0,TIER 2,Nov  7 2016 12:00AM,Dec  3 1982 12:00AM,NA052D7F9Q,Business Trip,LTMF
2106.0,17E02HEIC013027,50.0,Approved by SSC,4.0,Auto,4.0,S&E,Feb  4 2016 12:00AM,Jun  3 1994 12:00AM,5152,Business Trip,HEIC
35507.0,17E02EWAC005573,140.0,Approved by SSC,2.5,Auto,18.0,S&E,Nov 25 2014 12:00AM,Jan 21 1991 12:00AM,VZ7033,Business Trip,EWAC
14157.0,17E02CONS061507,200.0,Approved by SSC,6.0,Auto,12.0,S&E,Aug  1 2014 12:00AM,Oct 15 1990 12:00AM,DEEAI010,Business Trip,CONS
36395.0,17E02TURB001433,340.0,Approved by SSC,11.5,Public Taxi,82.0,S&E,Jul 16 2012 12:00AM,Aug  9 1993 12:00AM,63100,Business Trip,TURB
30595.0,17E02EAIC022446,1140.0,Approved by SSC,4.0,Radio Taxi,60.0,TIER 1,Aug 11 2010 12:00AM,Aug 21 1985 12:00AM,400403057,Business Trip,EAIC
15452.0,17E02EWAC005099,70.0,Approved by SSC,3.0,Auto,7.0,TIER 1,May 14 2008 12:00AM,Sep 21 1982 12:00AM,MB7033,Business Trip,EWAC
12449.0,17E02TURB001543,200.0,Approved by SSC,3.0,Auto,15.0,S&E,Jan  1 2016 12:00AM,Sep 17 1988 12:00AM,63100,Business Trip,TURB
28934.0,17E02FINA019569,100.0,Approved by SSC,3.0,Auto,8.0,TIER I,Oct 17 2016 12:00AM,Nov  8 1984 12:00AM,BA051D7H33,Business Trip,FINA
2083.0,17E02CONS067359,100.0,Approved by SSC,2.5,Auto,5.0,TIER 1,Sep  5 2011 12:00AM,Apr 22 1987 12:00AM,LE080163,Training Program / HR,CONS
14429.0,17E02TURB001353,180.0,Approved by SSC,3.5,Auto,12.0,TIER I,Aug  5 2010 12:00AM,Aug  6 1979 12:00AM,63100,Business Trip,TURB
14500.0,17E02CONS059399,205.0,Approved by SSC,15.0,Radio Taxi,16.0,S&E,Aug 21 2015 12:00AM,Sep 20 1990 12:00AM,LE120317,Business Trip,CONS
21603.0,17E02EWAC005453,180.0,Approved by SSC,1.0,Auto,15.0,S&E,Jul 10 2015 12:00AM,Aug  6 1994 12:00AM,HY7033,Business Trip,EWAC
25533.0,17E02MIPI014560,20.0,Approved by SSC,19.0,Auto,6.0,JS & S,Jan 23 2017 12:00AM,Oct 12 1979 12:00AM,CA9080,Business Trip,MIPI
33516.0,17E02PEST002869,115.0,Force Closed by SSC,55.0,Public Taxi,11.0,S&E,Aug 17 2015 12:00AM,Oct  9 1988 12:00AM,150TEL,Business Trip,PEST
11862.0,17E02LTTS012901,850.0,Approved by SSC,7.5,Public Taxi,25.0,S&E,Dec 26 2013 12:00AM,Jul 20 1990 12:00AM,251ESP,Business Trip,LTTS
21035.0,17E02LTMF000836,90.0,Approved by SSC,2.0,Auto,9.0,TIER 2,Jul  6 2015 12:00AM,Jun 20 1978 12:00AM,NA274D7F9Q,Business Trip,LTMF
25811.0,17E02EAIC022477,300.0,Approved by SSC,3.5,Public Taxi,60.0,TIER 1,Aug 19 2015 12:00AM,Feb 23 1980 12:00AM,150440026,Business Trip,EAIC
37719.0,17E02FCLL003316,40.0,Approved by SSC,2.0,Auto,4.0,TIER I,Jul  1 2011 12:00AM,Jun 11 1984 12:00AM,FA238A2F9I,Business Trip,FCLL
941.0,17E02EAIC026496,130.0,Approved by SSC,4.0,Auto,8.0,S&E,Mar  9 2015 12:00AM,May 16 1986 12:00AM,150322612,Business Trip,EAIC
2588.0,17E02CONS057919,120.0,Approved by SSC,11.5,Auto,4.0,S&E,Sep 10 2014 12:00AM,Aug 26 1988 12:00AM,LE100381,Business Trip,CONS
1468.0,17E02CONS070587,160.0,Approved by SSC,4.0,Auto,17.0,TIER 2,Nov 11 2013 12:00AM,Nov 13 1971 12:00AM,LE131215,Conference / Seminar,CONS
6222.0,17E02FINA017960,30.0,Approved by SSC,10.0,Auto,1.0,TIER I,Oct  3 2016 12:00AM,Jun  1 1983 12:00AM,BM754D4E8S,Business Trip,FINA
37034.0,17E02KBL000799,140.0,Approved by SSC,24.0,Auto,34.0,TIER 1,Feb 28 2011 12:00AM,Oct 26 1983 12:00AM,LE120702,Business Trip,KBL0
14415.0,17E02CONS072353,220.0,Approved by SSC,5.0,Auto,14.0,TIER 2,Aug  8 1997 12:00AM,May  9 1971 12:00AM,LE150285,Business Trip,CONS
21282.0,17E02CONS055875,120.0,Approved by SSC,3.5,Auto,5.0,S&E,Jun 30 2015 12:00AM,Aug  1 1995 12:00AM,LE150010,Deputation,CONS
10078.0,17E02EAIC023452,196.0,Approved by SSC,5.5,Radio Taxi,5.0,TIER 1,Dec 12 2012 12:00AM,Jan 14 1975 12:00AM,400383056,Business Trip,EAIC
886.0,17E02MIPI014707,150.0,Approved by SSC,.5,Auto,15.0,JS & S,Sep 26 2016 12:00AM,Jul  1 1985 12:00AM,AH9080,Business Trip,MIPI
36755.0,17E02CONS069891,150.0,Awaiting Doc's receipt by SSC,6.0,Auto,40.0,TIER 1,May 12 2006 12:00AM,Aug 30 1979 12:00AM,LE150315,Training Program / HR,CONS
21734.0,17E02LTMB000741,600.0,Approved by SSC,20.0,Auto,24.0,S&E,May 10 2006 12:00AM,Apr 15 1985 12:00AM,349,Business Trip,LTMB
35128.0,17E02EWAC004958,320.0,Approved by SSC,2.5,Auto,23.0,TIER 1,Aug  9 2011 12:00AM,Jul 30 1983 12:00AM,JP7033,Business Trip,EWAC
25544.0,17E02EAIC024010,200.0,Approved by SSC,3.5,Auto,20.0,TIER 1,Sep 12 2012 12:00AM,Mar 10 1985 12:00AM,150440026,Business Trip,EAIC
11639.0,17E02LTSB000536,550.0,Approved by SSC,2.0,Auto,28.0,TIER I,Nov 30 2011 12:00AM,Feb 15 1978 12:00AM,SB00000105,Training Program / HR,LTSB
13179.0,17E02CONS063205,350.0,Approved by SSC,2.0,Public Taxi,14.0,TIER 4,Aug  1 1991 12:00AM,May 10 1967 12:00AM,LE110300,Business Trip,CONS
7463.0,17E02FCLL002443,120.0,Approved by SSC,2.0,Public Taxi,5.0,TIER I,Feb  9 2017 12:00AM,Jun  9 1987 12:00AM,FA275B1H3A,Business Trip,FCLL
31745.0,17E02CONS071515,135.0,Approved by SSC,3.0,Public Taxi,15.0,S&E,Jun 30 2014 12:00AM,Aug  6 1992 12:00AM,LE140226,Conference / Seminar,CONS
1081.0,17E02HEIC010411,457.0,Approved by SSC,1.5,Radio Taxi,28.0,TIER 1,Dec 20 2011 12:00AM,Jul 22 1985 12:00AM,3533,Business Trip,HEIC
37002.0,17E02LTTS016805,300.0,Approved by SSC,2.5,Auto,12.0,TIER 1,Jul 27 2015 12:00AM,Sep 28 1983 12:00AM,200PNQ,Business Trip,LTTS
30808.0,17E02EAIC025690,300.0,Approved by SSC,1.5,Auto,10.0,TIER 1,Apr  2 2013 12:00AM,Mar 17 1985 12:00AM,150440026,Business Trip,EAIC
34734.0,17E02FCLL002493,70.0,Approved by SSC,3.0,Auto,12.0,TIER I,Dec 14 2016 12:00AM,Oct 20 1984 12:00AM,FA028D3L1J,Business Trip,FCLL
21061.0,17E02EAIC025428,355.0,Approved by SSC,2.5,Auto,27.0,TIER 1,Mar  5 2010 12:00AM,Sep 12 1989 12:00AM,200340002,Business Trip,EAIC
14916.0,17E02MIPI014401,230.0,Approved by SSC,12.0,Auto,22.0,JS & S,Jul 19 2008 12:00AM,Dec 21 1987 12:00AM,NG7010,Business Trip,MIPI
9681.0,17E02CONS061416,550.0,Approved by SSC,11.5,Public Taxi,93.0,S&E,Sep  2 2011 12:00AM,May 14 1986 12:00AM,LE140329,Business Trip,CONS
18313.0,17E02CONS058341,148.0,Approved by SSC,2.0,Radio Taxi,5.0,TIER 2,Aug 29 2012 12:00AM,Oct 24 1978 12:00AM,LE100260,Business Trip,CONS
22222.0,17E02POWE006124,270.0,Approved by SSC,2.5,Public Taxi,18.0,TIER 1,Jun 14 2010 12:00AM,Jan 17 1985 12:00AM,PT103,Business Trip,POWE
2796.0,17E02FCLL002107,100.0,Approved by SSC,4.0,Auto,10.0,TIER I,Jul 20 2015 12:00AM,Dec  8 1983 12:00AM,FA391D7H33,Business Trip,FCLL
22768.0,17E02HEIC011542,125.0,Approved by SSC,1.0,Auto,7.0,TIER 1,Jul 20 2007 12:00AM,Nov 18 1984 12:00AM,5152,Deputation,HEIC
35787.0,17E02MIPI012960,50.0,Approved by SSC,1.0,Auto,5.0,TIER 1,May  8 2014 12:00AM,Dec 10 1981 12:00AM,AH9080,Business Trip,MIPI
33859.0,17E02CONS064727,175.0,Approved by SSC,3.0,Others,19.0,S&E,Sep 18 2007 12:00AM,Jul 12 1975 12:00AM,LE160005,Deputation,CONS
638.0,17E02EAIC022646,100.0,Approved by SSC,4.0,Auto,5.0,TIER 1,Dec 26 2016 12:00AM,Oct 23 1986 12:00AM,150360014,Business Trip,EAIC
9470.0,17E02FCLL003641,320.0,Approved by SSC,1.0,Others,5.0,TIER III,Jun  6 2014 12:00AM,Dec 18 1981 12:00AM,FA431B5J2B,Business Trip,FCLL
763.0,17E02MIPI013140,200.0,Approved by SSC,1.0,Auto,20.0,S&E,Jul  6 2012 12:00AM,Aug  3 1989 12:00AM,AH9080,Business Trip,MIPI
13773.0,17E02CONS070910,200.0,Approved by SSC,1.5,Auto,15.0,TIER 3,May 11 2005 12:00AM,Aug 25 1969 12:00AM,LE090165,Business Trip,CONS
16475.0,17E02CONS072406,250.0,Force Closed by SSC,6.0,Auto,25.0,TIER 2,Jun  1 1987 12:00AM,Jun 25 1967 12:00AM,LE150808,Business Trip,CONS
658.0,17E02CONS064856,450.0,Approved by SSC,2.0,Auto,26.0,TIER 1,Oct  9 2015 12:00AM,Jul  5 1973 12:00AM,LE160730,Business Trip,CONS
10415.0,17E02FINA019921,338.0,Approved by SSC,3.0,Radio Taxi,18.0,S&E,Jan  2 2017 12:00AM,Aug  6 1992 12:00AM,BA431D7G7P,Business Trip,FINA
302.0,17E02HEIC011125,200.0,Approved by SSC,6.0,Public Taxi,13.0,TIER 3,Sep  1 2014 12:00AM,Sep 16 1970 12:00AM,5251,Business Trip,HEIC
11735.0,17E02EAIC024294,60.0,Approved by SSC,2.0,Others,26.0,JS & S,Aug 27 2012 12:00AM,Jul 26 1994 12:00AM,200202623,Training Program / HR,EAIC
1345.0,17E02EAIC024919,300.0,Approved by SSC,4.0,Auto,18.0,S&E,Jul 25 2016 12:00AM,Aug  3 1991 12:00AM,150353001,Business Trip,EAIC
25488.0,17E02LTFC000292,526.0,Approved by SSC,1.5,Radio Taxi,31.0,TIER III,Jul 20 2015 12:00AM,Feb 23 1978 12:00AM,HA236E2K3B,Business Trip,LTFC
33971.0,17E02CONS057809,50.0,Approved by SSC,9.0,Auto,5.0,S&E,Feb  7 2015 12:00AM,May 12 1988 12:00AM,LE141150,Training Program / HR,CONS
3082.0,17E02EAIC025917,250.0,Approved by SSC,3.0,Auto,15.0,TIER 2,Jul  1 1985 12:00AM,Sep 12 1959 12:00AM,150375101,Business Trip,EAIC
27808.0,17E02CONS066051,210.0,Approved by SSC,13.0,Public Taxi,14.0,TIER 1,Jul 20 2009 12:00AM,Aug 15 1985 12:00AM,LE170039,Business Trip,CONS
31614.0,17E02CONS067550,150.0,Approved by SSC,2.0,Auto,9.0,TIER 1,Dec 29 2012 12:00AM,Apr  4 1978 12:00AM,QSBO0038,Business Trip,CONS
8367.0,17E02CONS059571,100.0,Approved by SSC,2.0,Auto,6.0,JS & S,Jul 10 2015 12:00AM,Dec 25 1987 12:00AM,LE150033,Business Trip,CONS
793.0,17E02EAIC024211,30.0,Approved by SSC,5.0,Others,25.0,S&E,Jun  7 2010 12:00AM,Apr 15 1986 12:00AM,200640008,Business Trip,EAIC
36220.0,17E02HEIC013450,450.0,Approved by SSC,7.0,Auto,30.0,TIER 1,Aug 20 2007 12:00AM,Jan 27 1984 12:00AM,3913,Business Trip,HEIC
36081.0,17E02MIPI013675,50.0,Approved by SSC,4.0,Auto,3.0,JS & S,Jul  4 2011 12:00AM,Jul 27 1993 12:00AM,HY9080,Business Trip,MIPI
10503.0,17E02MIPI012821,300.0,Approved by SSC,4.5,Auto,15.0,JS & S,Sep 16 2011 12:00AM,Aug 30 1983 12:00AM,GU9080,Business Trip,MIPI
14141.0,17E02CONS055880,636.0,Approved by SSC,1.0,Radio Taxi,32.0,TIER 2,Jul  6 1991 12:00AM,Jun  9 1966 12:00AM,LE090040,Business Trip,CONS
25111.0,17E02CONS070314,100.0,Approved by SSC,2.5,Auto,6.0,S&E,Jan  2 2014 12:00AM,May 19 1983 12:00AM,LE160360,Business Trip,CONS
9667.0,17E02CONS069239,400.0,Approved by SSC,2.5,Public Taxi,190.0,TIER 1,Feb  1 2013 12:00AM,Mar 20 1987 12:00AM,LE150656,Deputation,CONS
15251.0,17E02CONS067157,180.0,Approved by SSC,5.0,Auto,10.0,JS & S,Aug 19 2013 12:00AM,Mar 20 1994 12:00AM,LE131484,Training Program / HR,CONS
20802.0,18E02CONS056392,80.0,Approved by SSC,4.0,Auto,4.0,TIER 2,Mar 19 1998 12:00AM,Feb 12 1972 12:00AM,LE160605,Conference / Seminar,CONS
17520.0,17E02LTTS012581,60.0,Approved by SSC,59.5,Auto,11.0,S&E,Jul 16 2012 12:00AM,Mar 12 1991 12:00AM,300UTC,Deputation,LTTS
12715.0,17E02MIPI013762,40.0,Approved by SSC,2.5,Auto,6.0,S&E,Jul  8 2016 12:00AM,Apr  3 1995 12:00AM,COPDC060,Business Trip,MIPI
9510.0,17E02EAIC027503,80.0,Approved by SSC,2.5,Auto,8.0,S&E,May 29 1989 12:00AM,Feb 24 1966 12:00AM,150639001,Business Trip,EAIC
27107.0,17E02CONS072521,800.0,Approved by SSC,1.0,Public Taxi,230.0,TIER 1,Jul 10 2008 12:00AM,Jul 29 1981 12:00AM,LE120235,Business Trip,CONS
26885.0,17E02MIPI016373,50.0,Approved by SSC,9.5,Auto,5.0,JS & S,Oct  1 2008 12:00AM,Feb  3 1977 12:00AM,LU9080,Business Trip,MIPI
34885.0,17E02EWAC005233,50.0,Approved by SSC,1.0,Auto,5.0,S&E,Sep 16 2014 12:00AM,Sep 22 1989 12:00AM,LU7033,Business Trip,EWAC
15429.0,17E02HEIC010620,100.0,Approved by SSC,2.0,Auto,4.0,JS & S,May 18 2016 12:00AM,Jul 26 1983 12:00AM,3960,Business Trip,HEIC
22280.0,17E02CONS063738,500.0,Approved by SSC,3.0,Auto,25.0,TIER 2,Sep 25 1997 12:00AM,Jan 24 1974 12:00AM,DLTRL011,Business Trip,CONS
34074.0,17E02FCLL002008,100.0,Approved by SSC,4.0,Auto,7.0,TIER I,Apr  6 2015 12:00AM,Dec 18 1985 12:00AM,FA327A2F9I,Training Program / HR,FCLL
34828.0,17E02EAIC025602,160.0,Approved by SSC,1.5,Auto,8.0,JS & S,Jun 19 2013 12:00AM,Apr 19 1994 12:00AM,450457001,Business Trip,EAIC
13805.0,17E02MIPI015168,480.0,Approved by SSC,1.0,Auto,71.0,TIER 1,Aug 29 2008 12:00AM,Oct  8 1986 12:00AM,DE9080,Business Trip,MIPI
36884.0,17E02CONS059143,114.0,Approved by SSC,4.5,Radio Taxi,11.0,TIER 1,Nov  3 2014 12:00AM,May  2 1974 12:00AM,LE14D055,Business Trip,CONS
15442.0,17E02CONS063589,200.0,Approved by SSC,4.0,Auto,14.0,TIER 2,Dec 27 2004 12:00AM,Jun 10 1970 12:00AM,LE130515,Business Trip,CONS
24250.0,17E02EAIC023943,150.0,Approved by SSC,8.5,Auto,8.0,TIER 1,May 15 2008 12:00AM,May 20 1986 12:00AM,150364101,Training Program / HR,EAIC
37493.0,17E02CONS071772,100.0,Approved by SSC,2.5,Auto,5.0,S&E,Jan  1 2015 12:00AM,Aug 12 1979 12:00AM,LE140929,Business Trip,CONS
2457.0,17E02LTID001403,110.0,Approved by SSC,7.5,Auto,15.0,S&E,Jun 25 2012 12:00AM,Aug 11 1977 12:00AM,LI090043,Business Trip,LTID
33302.0,17E02LTHE008258,395.0,Approved by SSC,4.5,Others,33.0,TIER II,Sep  4 2008 12:00AM,May 19 1975 12:00AM,21049,Deputation,LTHE
33516.0,17E02PEST002869,147.0,Force Closed by SSC,55.0,Public Taxi,11.0,S&E,Aug 17 2015 12:00AM,Oct  9 1988 12:00AM,150TEL,Business Trip,PEST
37096.0,17E02CONS063339,50.0,Approved by SSC,2.5,Auto,6.0,TIER 1,Mar  8 2012 12:00AM,Jul 24 1971 12:00AM,LE110553,Deputation,CONS
24649.0,17E02LTKM000268,200.0,Approved by SSC,14.5,Auto,12.0,S&E,Jul 17 2014 12:00AM,Sep 19 1988 12:00AM,LTKM841,Business Trip,LTKM
33775.0,17E02LTVL002617,224.0,Approved by SSC,1.5,Radio Taxi,15.0,TIER I,Dec  1 2008 12:00AM,Mar  9 1987 12:00AM,199301,Business Trip,LTVL
7000.0,17E02LTTS012979,2050.0,Approved by SSC,31.0,Others,100.0,S&E,Sep 21 2015 12:00AM,Dec  3 1993 12:00AM,151AER,Deputation,LTTS
20582.0,17E02LTTS012994,99.0,Approved by SSC,2.5,Radio Taxi,11.0,TIER 1,Jan 27 2014 12:00AM,Apr  8 1985 12:00AM,251MES,Conference / Seminar,LTTS
33699.0,17E02EAIC022212,290.0,Approved by SSC,3.0,Auto,23.0,S&E,Dec  7 2015 12:00AM,Feb 10 1992 12:00AM,400403055,Business Trip,EAIC
32873.0,17E02CONS058848,1000.0,Approved by SSC,5.5,Public Taxi,98.0,TIER 1,Sep  3 2007 12:00AM,Jun  1 1984 12:00AM,LE160162,Deputation,CONS
